date,store_id,sku_id,base_price,promo_flag,promo_depth,final_price,competitor_price,holiday_flag,weather_index,week_of_year,units_sold,revenue,margin,stock_cap,stockout_flag,set
2024-07-20,S05,SKU001,10.49,0,0.0,10.49,10.07,0,0.455,28,43,451.07,270.47,43,1,train
2024-07-20,S05,SKU002,15.49,1,0.19,12.55,14.89,0,0.455,28,46,577.3,269.1,46,1,train
2024-07-20,S05,SKU003,21.99,0,0.0,21.99,20.82,0,0.455,28,30,659.7,374.7,30,1,train
2024-07-21,S01,SKU001,10.49,0,0.0,10.49,9.82,0,0.537,29,32,335.68,201.28,36,0,train
2024-07-21,S01,SKU002,15.49,1,0.16,13.01,14.07,0,0.537,29,25,325.25,157.75,50,0,train
2024-07-21,S01,SKU003,21.99,0,0.0,21.99,21.76,0,0.537,29,16,351.84,199.84,75,0,train
2024-07-21,S02,SKU001,10.49,0,0.0,10.49,10.06,0,0.537,29,39,409.11,245.31,66,0,train
2024-07-21,S02,SKU002,15.49,0,0.0,15.49,15.49,0,0.537,29,11,170.39,96.69,48,0,train
2024-07-21,S02,SKU003,21.99,1,0.1,19.79,20.82,0,0.537,29,38,752.02,391.02,103,0,train
2024-07-21,S03,SKU001,10.49,0,0.0,10.49,9.51,0,0.537,29,31,325.19,194.99,79,0,train
2024-07-21,S03,SKU002,15.49,0,0.0,15.49,15.6,0,0.537,29,21,325.29,184.59,36,0,train
2024-07-21,S03,SKU003,21.99,0,0.0,21.99,21.3,0,0.537,29,40,879.6,499.6,92,0,train
2024-07-21,S04,SKU001,10.49,1,0.26,7.76,10.27,0,0.537,29,70,543.2,249.2,70,1,train
2024-07-21,S04,SKU002,15.49,0,0.0,15.49,14.97,0,0.537,29,29,449.21,254.91,86,0,train
2024-07-21,S04,SKU003,21.99,0,0.0,21.99,22.23,0,0.537,29,25,549.75,312.25,100,0,train
2024-07-21,S05,SKU001,10.49,0,0.0,10.49,11.14,0,0.537,29,48,503.52,301.92,93,0,train
2024-07-21,S05,SKU002,15.49,1,0.18,12.7,15.11,0,0.537,29,72,914.4,432.0,95,0,train
2024-07-21,S05,SKU003,21.99,0,0.0,21.99,21.94,0,0.537,29,33,725.67,412.17,39,0,train
2024-07-22,S01,SKU001,10.49,0,0.0,10.49,9.54,0,0.513,29,30,314.7,188.7,35,0,train
2024-07-22,S01,SKU002,15.49,0,0.0,15.49,15.78,0,0.513,29,9,139.41,79.11,68,0,train
2024-07-22,S01,SKU003,21.99,1,0.17,18.25,20.87,0,0.513,29,33,602.25,288.75,79,0,train
2024-07-22,S02,SKU001,10.49,0,0.0,10.49,10.1,0,0.513,29,38,398.62,239.02,66,0,train
2024-07-22,S02,SKU002,15.49,0,0.0,15.49,15.45,0,0.513,29,21,325.29,184.59,49,0,train
2024-07-22,S02,SKU003,21.99,1,0.16,18.47,22.08,0,0.513,29,25,461.75,224.25,25,1,train
2024-07-22,S03,SKU001,10.49,0,0.0,10.49,10.03,0,0.513,29,47,493.03,295.63,55,0,train
2024-07-22,S03,SKU002,15.49,1,0.22,12.08,14.99,0,0.513,29,33,398.64,177.54,102,0,train
2024-07-22,S03,SKU003,21.99,0,0.0,21.99,23.44,0,0.513,29,29,637.71,362.21,48,0,train
2024-07-22,S04,SKU001,10.49,0,0.0,10.49,10.52,0,0.513,29,25,262.25,157.25,25,1,train
2024-07-22,S04,SKU002,15.49,0,0.0,15.49,15.55,0,0.513,29,20,309.8,175.8,57,0,train
2024-07-22,S04,SKU003,21.99,0,0.0,21.99,20.75,0,0.513,29,32,703.68,399.68,37,0,train
2024-07-22,S05,SKU001,10.49,1,0.23,8.08,9.7,0,0.513,29,91,735.28,353.08,91,1,train
2024-07-22,S05,SKU002,15.49,0,0.0,15.49,15.54,0,0.513,29,28,433.72,246.12,62,0,train
2024-07-22,S05,SKU003,21.99,0,0.0,21.99,21.87,0,0.513,29,34,747.66,424.66,101,0,train
2024-07-23,S01,SKU001,10.49,0,0.0,10.49,9.73,0,0.472,29,23,241.27,144.67,36,0,train
2024-07-23,S01,SKU002,15.49,1,0.11,13.79,14.86,0,0.472,29,13,179.27,92.17,54,0,train
2024-07-23,S01,SKU003,21.99,0,0.0,21.99,20.79,0,0.472,29,13,285.87,162.37,49,0,train
2024-07-23,S02,SKU001,10.49,0,0.0,10.49,10.24,0,0.472,29,30,314.7,188.7,103,0,train
2024-07-23,S02,SKU002,15.49,1,0.28,11.15,16.01,0,0.472,29,33,367.95,146.85,77,0,train
2024-07-23,S02,SKU003,21.99,0,0.0,21.99,22.22,0,0.472,29,17,373.83,212.33,45,0,train
2024-07-23,S03,SKU001,10.49,0,0.0,10.49,10.02,0,0.472,29,27,283.23,169.83,48,0,train
2024-07-23,S03,SKU002,15.49,0,0.0,15.49,14.29,0,0.472,29,22,340.78,193.38,55,0,train
2024-07-23,S03,SKU003,21.99,0,0.0,21.99,21.28,0,0.472,29,22,483.78,274.78,37,0,train
2024-07-23,S04,SKU001,10.49,0,0.0,10.49,11.13,0,0.472,29,48,503.52,301.92,102,0,train
2024-07-23,S04,SKU002,15.49,0,0.0,15.49,14.82,0,0.472,29,20,309.8,175.8,39,0,train
2024-07-23,S04,SKU003,21.99,0,0.0,21.99,20.33,0,0.472,29,28,615.72,349.72,31,0,train
2024-07-23,S05,SKU001,10.49,0,0.0,10.49,10.06,0,0.472,29,45,472.05,283.05,62,0,train
2024-07-23,S05,SKU002,15.49,0,0.0,15.49,15.49,0,0.472,29,26,402.74,228.54,73,0,train
2024-07-23,S05,SKU003,21.99,0,0.0,21.99,21.18,0,0.472,29,26,571.74,324.74,26,1,train
2024-07-24,S01,SKU001,10.49,0,0.0,10.49,10.43,0,0.451,29,20,209.8,125.8,62,0,train
2024-07-24,S01,SKU002,15.49,0,0.0,15.49,15.92,0,0.451,29,11,170.39,96.69,77,0,train
2024-07-24,S01,SKU003,21.99,0,0.0,21.99,20.44,0,0.451,29,18,395.82,224.82,45,0,train
2024-07-24,S02,SKU001,10.49,0,0.0,10.49,9.46,0,0.451,29,24,251.76,150.96,24,1,train
2024-07-24,S02,SKU002,15.49,1,0.24,11.77,15.24,0,0.451,29,26,306.02,131.82,93,0,train
2024-07-24,S02,SKU003,21.99,0,0.0,21.99,20.61,0,0.451,29,20,439.8,249.8,56,0,train
2024-07-24,S03,SKU001,10.49,0,0.0,10.49,9.78,0,0.451,29,31,325.19,194.99,31,1,train
2024-07-24,S03,SKU002,15.49,0,0.0,15.49,15.27,0,0.451,29,24,371.76,210.96,33,0,train
2024-07-24,S03,SKU003,21.99,0,0.0,21.99,21.95,0,0.451,29,18,395.82,224.82,69,0,train
2024-07-24,S04,SKU001,10.49,1,0.13,9.13,10.54,0,0.451,29,36,328.68,177.48,36,1,train
2024-07-24,S04,SKU002,15.49,0,0.0,15.49,14.76,0,0.451,29,30,464.7,263.7,53,0,train
2024-07-24,S04,SKU003,21.99,0,0.0,21.99,21.5,0,0.451,29,32,703.68,399.68,57,0,train
2024-07-24,S05,SKU001,10.49,0,0.0,10.49,10.31,0,0.451,29,40,419.6,251.6,56,0,train
2024-07-24,S05,SKU002,15.49,1,0.15,13.17,14.76,0,0.451,29,49,645.33,317.03,55,0,train
2024-07-24,S05,SKU003,21.99,0,0.0,21.99,22.43,0,0.451,29,32,703.68,399.68,50,0,train
2024-07-25,S01,SKU001,10.49,0,0.0,10.49,9.84,0,0.56,29,22,230.78,138.38,71,0,train
2024-07-25,S01,SKU002,15.49,0,0.0,15.49,15.79,0,0.56,29,15,232.35,131.85,58,0,train
2024-07-25,S01,SKU003,21.99,0,0.0,21.99,22.52,0,0.56,29,21,461.79,262.29,58,0,train
2024-07-25,S02,SKU001,10.49,0,0.0,10.49,10.39,0,0.56,29,38,398.62,239.02,53,0,train
2024-07-25,S02,SKU002,15.49,1,0.19,12.55,15.37,0,0.56,29,30,376.5,175.5,95,0,train
2024-07-25,S02,SKU003,21.99,0,0.0,21.99,21.56,0,0.56,29,13,285.87,162.37,92,0,train
2024-07-25,S03,SKU001,10.49,0,0.0,10.49,9.95,0,0.56,29,30,314.7,188.7,41,0,train
2024-07-25,S03,SKU002,15.49,0,0.0,15.49,14.94,0,0.56,29,21,325.29,184.59,28,0,train
2024-07-25,S03,SKU003,21.99,0,0.0,21.99,20.76,0,0.56,29,23,505.77,287.27,77,0,train
2024-07-25,S04,SKU001,10.49,0,0.0,10.49,10.14,0,0.56,29,37,388.13,232.73,103,0,train
2024-07-25,S04,SKU002,15.49,0,0.0,15.49,15.64,0,0.56,29,23,356.27,202.17,26,0,train
2024-07-25,S04,SKU003,21.99,0,0.0,21.99,22.44,0,0.56,29,28,615.72,349.72,79,0,train
2024-07-25,S05,SKU001,10.49,0,0.0,10.49,10.41,0,0.56,29,46,482.54,289.34,48,0,train
2024-07-25,S05,SKU002,15.49,1,0.29,11.0,15.32,0,0.56,29,25,275.0,107.5,25,1,train
2024-07-25,S05,SKU003,21.99,0,0.0,21.99,21.44,0,0.56,29,44,967.56,549.56,104,0,train
2024-07-26,S01,SKU001,10.49,0,0.0,10.49,10.28,0,0.475,29,18,188.82,113.22,74,0,train
2024-07-26,S01,SKU002,15.49,0,0.0,15.49,15.34,0,0.475,29,19,294.31,167.01,78,0,train
2024-07-26,S01,SKU003,21.99,0,0.0,21.99,20.75,0,0.475,29,15,329.85,187.35,76,0,train
2024-07-26,S02,SKU001,10.49,0,0.0,10.49,10.05,0,0.475,29,37,388.13,232.73,61,0,train
2024-07-26,S02,SKU002,15.49,0,0.0,15.49,14.62,0,0.475,29,20,309.8,175.8,68,0,train
2024-07-26,S02,SKU003,21.99,0,0.0,21.99,21.02,0,0.475,29,19,417.81,237.31,96,0,train
2024-07-26,S03,SKU001,10.49,0,0.0,10.49,10.33,0,0.475,29,32,335.68,201.28,32,1,train
2024-07-26,S03,SKU002,15.49,0,0.0,15.49,15.4,0,0.475,29,17,263.33,149.43,80,0,train
2024-07-26,S03,SKU003,21.99,0,0.0,21.99,20.62,0,0.475,29,23,505.77,287.27,101,0,train
2024-07-26,S04,SKU001,10.49,0,0.0,10.49,10.39,0,0.475,29,46,482.54,289.34,89,0,train
2024-07-26,S04,SKU002,15.49,0,0.0,15.49,14.06,0,0.475,29,26,402.74,228.54,100,0,train
2024-07-26,S04,SKU003,21.99,0,0.0,21.99,21.34,0,0.475,29,31,681.69,387.19,98,0,train
2024-07-26,S05,SKU001,10.49,0,0.0,10.49,10.51,0,0.475,29,47,493.03,295.63,101,0,train
2024-07-26,S05,SKU002,15.49,1,0.17,12.86,14.45,0,0.475,29,47,604.42,289.52,99,0,train
2024-07-26,S05,SKU003,21.99,0,0.0,21.99,20.3,0,0.475,29,36,791.64,449.64,59,0,train
2024-07-27,S01,SKU001,10.49,1,0.25,7.87,10.68,0,0.506,29,44,346.28,161.48,62,0,train
2024-07-27,S01,SKU002,15.49,0,0.0,15.49,15.48,0,0.506,29,15,232.35,131.85,53,0,train
2024-07-27,S01,SKU003,21.99,0,0.0,21.99,21.32,0,0.506,29,14,307.86,174.86,56,0,train
2024-07-27,S02,SKU001,10.49,0,0.0,10.49,10.03,0,0.506,29,30,314.7,188.7,30,1,train
2024-07-27,S02,SKU002,15.49,0,0.0,15.49,14.75,0,0.506,29,16,247.84,140.64,94,0,train
2024-07-27,S02,SKU003,21.99,0,0.0,21.99,20.78,0,0.506,29,18,395.82,224.82,82,0,train
2024-07-27,S03,SKU001,10.49,0,0.0,10.49,10.46,0,0.506,29,26,272.74,163.54,26,1,train
2024-07-27,S03,SKU002,15.49,0,0.0,15.49,15.54,0,0.506,29,32,495.68,281.28,94,0,train
2024-07-27,S03,SKU003,21.99,0,0.0,21.99,22.05,0,0.506,29,33,725.67,412.17,75,0,train
2024-07-27,S04,SKU001,10.49,1,0.24,7.97,9.9,0,0.506,29,74,589.78,278.98,74,1,train
2024-07-27,S04,SKU002,15.49,0,0.0,15.49,14.75,0,0.506,29,18,278.82,158.22,40,0,train
2024-07-27,S04,SKU003,21.99,0,0.0,21.99,20.55,0,0.506,29,32,703.68,399.68,48,0,train
2024-07-27,S05,SKU001,10.49,1,0.14,9.02,10.29,0,0.506,29,86,775.72,414.52,100,0,train
2024-07-27,S05,SKU002,15.49,0,0.0,15.49,14.68,0,0.506,29,31,480.19,272.49,88,0,train
2024-07-27,S05,SKU003,21.99,0,0.0,21.99,20.76,0,0.506,29,37,813.63,462.13,52,0,train
2024-07-28,S01,SKU001,10.49,0,0.0,10.49,10.51,0,0.468,30,23,241.27,144.67,69,0,train
2024-07-28,S01,SKU002,15.49,0,0.0,15.49,15.69,0,0.468,30,15,232.35,131.85,64,0,train
2024-07-28,S01,SKU003,21.99,1,0.1,19.79,21.42,0,0.468,30,36,712.44,370.44,51,0,train
2024-07-28,S02,SKU001,10.49,0,0.0,10.49,10.37,0,0.468,30,29,304.21,182.41,104,0,train
2024-07-28,S02,SKU002,15.49,1,0.29,11.0,14.9,0,0.468,30,39,429.0,167.7,41,0,train
2024-07-28,S02,SKU003,21.99,0,0.0,21.99,22.76,0,0.468,30,13,285.87,162.37,64,0,train
2024-07-28,S03,SKU001,10.49,0,0.0,10.49,10.55,0,0.468,30,47,493.03,295.63,69,0,train
2024-07-28,S03,SKU002,15.49,0,0.0,15.49,14.85,0,0.468,30,17,263.33,149.43,103,0,train
2024-07-28,S03,SKU003,21.99,0,0.0,21.99,22.58,0,0.468,30,24,527.76,299.76,24,1,train
2024-07-28,S04,SKU001,10.49,0,0.0,10.49,9.85,0,0.468,30,43,451.07,270.47,47,0,train
2024-07-28,S04,SKU002,15.49,0,0.0,15.49,15.21,0,0.468,30,28,433.72,246.12,40,0,train
2024-07-28,S04,SKU003,21.99,1,0.13,19.13,20.19,0,0.468,30,70,1339.1,674.1,76,0,train
2024-07-28,S05,SKU001,10.49,0,0.0,10.49,10.22,0,0.468,30,32,335.68,201.28,32,1,train
2024-07-28,S05,SKU002,15.49,0,0.0,15.49,15.57,0,0.468,30,28,433.72,246.12,74,0,train
2024-07-28,S05,SKU003,21.99,0,0.0,21.99,20.31,0,0.468,30,38,835.62,474.62,82,0,train
2024-07-29,S01,SKU001,10.49,0,0.0,10.49,10.22,0,0.397,30,23,241.27,144.67,87,0,train
2024-07-29,S01,SKU002,15.49,1,0.13,13.48,15.08,0,0.397,30,22,296.56,149.16,25,0,train
2024-07-29,S01,SKU003,21.99,0,0.0,21.99,21.25,0,0.397,30,20,439.8,249.8,92,0,train
2024-07-29,S02,SKU001,10.49,1,0.23,8.08,10.22,0,0.397,30,25,202.0,97.0,25,1,train
2024-07-29,S02,SKU002,15.49,0,0.0,15.49,14.7,0,0.397,30,14,216.86,123.06,25,0,train
2024-07-29,S02,SKU003,21.99,0,0.0,21.99,22.18,0,0.397,30,17,373.83,212.33,23,0,train
2024-07-29,S03,SKU001,10.49,0,0.0,10.49,9.91,0,0.397,30,27,283.23,169.83,27,1,train
2024-07-29,S03,SKU002,15.49,0,0.0,15.49,15.13,0,0.397,30,14,216.86,123.06,57,0,train
2024-07-29,S03,SKU003,21.99,0,0.0,21.99,20.25,0,0.397,30,20,439.8,249.8,54,0,train
2024-07-29,S04,SKU001,10.49,0,0.0,10.49,10.25,0,0.397,30,45,472.05,283.05,96,0,train
2024-07-29,S04,SKU002,15.49,0,0.0,15.49,15.64,0,0.397,30,28,433.72,246.12,38,0,train
2024-07-29,S04,SKU003,21.99,0,0.0,21.99,20.95,0,0.397,30,20,439.8,249.8,95,0,train
2024-07-29,S05,SKU001,10.49,1,0.18,8.6,10.18,0,0.397,30,64,550.4,281.6,99,0,train
2024-07-29,S05,SKU002,15.49,1,0.36,9.91,14.54,0,0.397,30,66,654.06,211.86,66,1,train
2024-07-29,S05,SKU003,21.99,1,0.21,17.37,22.34,0,0.397,30,41,712.17,322.67,41,1,train
2024-07-30,S01,SKU001,10.49,0,0.0,10.49,10.56,0,0.524,30,18,188.82,113.22,101,0,train
2024-07-30,S01,SKU002,15.49,0,0.0,15.49,15.08,0,0.524,30,15,232.35,131.85,85,0,train
2024-07-30,S01,SKU003,21.99,0,0.0,21.99,21.96,0,0.524,30,17,373.83,212.33,84,0,train
2024-07-30,S02,SKU001,10.49,0,0.0,10.49,9.5,0,0.524,30,28,293.72,176.12,57,0,train
2024-07-30,S02,SKU002,15.49,1,0.2,12.39,15.1,0,0.524,30,27,334.53,153.63,54,0,train
2024-07-30,S02,SKU003,21.99,0,0.0,21.99,22.08,0,0.524,30,24,527.76,299.76,29,0,train
2024-07-30,S03,SKU001,10.49,0,0.0,10.49,10.68,0,0.524,30,33,346.17,207.57,104,0,train
2024-07-30,S03,SKU002,15.49,0,0.0,15.49,14.28,0,0.524,30,20,309.8,175.8,90,0,train
2024-07-30,S03,SKU003,21.99,0,0.0,21.99,21.91,0,0.524,30,27,593.73,337.23,36,0,train
2024-07-30,S04,SKU001,10.49,0,0.0,10.49,10.39,0,0.524,30,40,419.6,251.6,43,0,train
2024-07-30,S04,SKU002,15.49,1,0.2,12.39,15.49,0,0.524,30,42,520.38,238.98,42,1,train
2024-07-30,S04,SKU003,21.99,0,0.0,21.99,20.75,0,0.524,30,24,527.76,299.76,93,0,train
2024-07-30,S05,SKU001,10.49,0,0.0,10.49,10.37,0,0.524,30,49,514.01,308.21,54,0,train
2024-07-30,S05,SKU002,15.49,0,0.0,15.49,15.66,0,0.524,30,25,387.25,219.75,56,0,train
2024-07-30,S05,SKU003,21.99,0,0.0,21.99,22.07,0,0.524,30,25,549.75,312.25,25,1,train
2024-07-31,S01,SKU001,10.49,0,0.0,10.49,10.33,0,0.35,30,19,199.31,119.51,53,0,train
2024-07-31,S01,SKU002,15.49,0,0.0,15.49,15.05,0,0.35,30,10,154.9,87.9,31,0,train
2024-07-31,S01,SKU003,21.99,0,0.0,21.99,22.01,0,0.35,30,13,285.87,162.37,94,0,train
2024-07-31,S02,SKU001,10.49,0,0.0,10.49,9.94,0,0.35,30,22,230.78,138.38,22,1,train
2024-07-31,S02,SKU002,15.49,1,0.12,13.63,15.27,0,0.35,30,23,313.49,159.39,82,0,train
2024-07-31,S02,SKU003,21.99,0,0.0,21.99,21.24,0,0.35,30,28,615.72,349.72,84,0,train
2024-07-31,S03,SKU001,10.49,0,0.0,10.49,9.84,0,0.35,30,39,409.11,245.31,40,0,train
2024-07-31,S03,SKU002,15.49,0,0.0,15.49,15.38,0,0.35,30,20,309.8,175.8,63,0,train
2024-07-31,S03,SKU003,21.99,0,0.0,21.99,20.78,0,0.35,30,23,505.77,287.27,99,0,train
2024-07-31,S04,SKU001,10.49,0,0.0,10.49,10.99,0,0.35,30,50,524.5,314.5,89,0,train
2024-07-31,S04,SKU002,15.49,0,0.0,15.49,14.87,0,0.35,30,24,371.76,210.96,67,0,train
2024-07-31,S04,SKU003,21.99,0,0.0,21.99,21.47,0,0.35,30,21,461.79,262.29,55,0,train
2024-07-31,S05,SKU001,10.49,0,0.0,10.49,10.59,0,0.35,30,34,356.66,213.86,103,0,train
2024-07-31,S05,SKU002,15.49,0,0.0,15.49,14.99,0,0.35,30,22,340.78,193.38,70,0,train
2024-07-31,S05,SKU003,21.99,1,0.27,16.05,22.14,0,0.35,30,95,1524.75,622.25,95,1,train
2024-08-01,S01,SKU001,10.49,0,0.0,10.49,9.6,0,0.345,30,18,188.82,113.22,63,0,train
2024-08-01,S01,SKU002,15.49,0,0.0,15.49,15.55,0,0.345,30,14,216.86,123.06,36,0,train
2024-08-01,S01,SKU003,21.99,0,0.0,21.99,21.08,0,0.345,30,13,285.87,162.37,103,0,train
2024-08-01,S02,SKU001,10.49,0,0.0,10.49,9.94,0,0.345,30,32,335.68,201.28,80,0,train
2024-08-01,S02,SKU002,15.49,0,0.0,15.49,14.29,0,0.345,30,23,356.27,202.17,95,0,train
2024-08-01,S02,SKU003,21.99,1,0.24,16.71,22.96,0,0.345,30,52,868.92,374.92,76,0,train
2024-08-01,S03,SKU001,10.49,1,0.1,9.44,9.33,0,0.345,30,43,405.92,225.32,80,0,train
2024-08-01,S03,SKU002,15.49,1,0.2,12.39,16.04,0,0.345,30,36,446.04,204.84,88,0,train
2024-08-01,S03,SKU003,21.99,0,0.0,21.99,21.25,0,0.345,30,19,417.81,237.31,34,0,train
2024-08-01,S04,SKU001,10.49,0,0.0,10.49,9.81,0,0.345,30,44,461.56,276.76,71,0,train
2024-08-01,S04,SKU002,15.49,0,0.0,15.49,15.42,0,0.345,30,34,526.66,298.86,53,0,train
2024-08-01,S04,SKU003,21.99,0,0.0,21.99,21.2,0,0.345,30,29,637.71,362.21,57,0,train
2024-08-01,S05,SKU001,10.49,0,0.0,10.49,10.3,0,0.345,30,23,241.27,144.67,23,1,train
2024-08-01,S05,SKU002,15.49,0,0.0,15.49,14.85,0,0.345,30,23,356.27,202.17,95,0,train
2024-08-01,S05,SKU003,21.99,0,0.0,21.99,21.52,0,0.345,30,24,527.76,299.76,66,0,train
2024-08-02,S01,SKU001,10.49,0,0.0,10.49,9.73,0,0.385,30,15,157.35,94.35,31,0,train
2024-08-02,S01,SKU002,15.49,1,0.25,11.62,14.84,0,0.385,30,32,371.84,157.44,32,1,train
2024-08-02,S01,SKU003,21.99,0,0.0,21.99,21.02,0,0.385,30,12,263.88,149.88,53,0,train
2024-08-02,S02,SKU001,10.49,0,0.0,10.49,9.96,0,0.385,30,24,251.76,150.96,24,1,train
2024-08-02,S02,SKU002,15.49,0,0.0,15.49,14.86,0,0.385,30,23,356.27,202.17,94,0,train
2024-08-02,S02,SKU003,21.99,0,0.0,21.99,22.69,0,0.385,30,14,307.86,174.86,70,0,train
2024-08-02,S03,SKU001,10.49,0,0.0,10.49,10.34,0,0.385,30,37,388.13,232.73,82,0,train
2024-08-02,S03,SKU002,15.49,0,0.0,15.49,14.83,0,0.385,30,22,340.78,193.38,52,0,train
2024-08-02,S03,SKU003,21.99,0,0.0,21.99,20.57,0,0.385,30,28,615.72,349.72,55,0,train
2024-08-02,S04,SKU001,10.49,0,0.0,10.49,9.86,0,0.385,30,37,388.13,232.73,86,0,train
2024-08-02,S04,SKU002,15.49,1,0.29,11.0,15.88,0,0.385,30,59,649.0,253.7,64,0,train
2024-08-02,S04,SKU003,21.99,1,0.19,17.81,20.96,0,0.385,30,48,854.88,398.88,48,1,train
2024-08-02,S05,SKU001,10.49,0,0.0,10.49,9.47,0,0.385,30,42,440.58,264.18,65,0,train
2024-08-02,S05,SKU002,15.49,0,0.0,15.49,15.63,0,0.385,30,30,464.7,263.7,96,0,train
2024-08-02,S05,SKU003,21.99,0,0.0,21.99,21.58,0,0.385,30,17,373.83,212.33,89,0,train
2024-08-03,S01,SKU001,10.49,1,0.2,8.39,10.08,0,0.36,30,40,335.6,167.6,84,0,train
2024-08-03,S01,SKU002,15.49,0,0.0,15.49,14.97,0,0.36,30,13,201.37,114.27,49,0,train
2024-08-03,S01,SKU003,21.99,0,0.0,21.99,21.73,0,0.36,30,11,241.89,137.39,99,0,train
2024-08-03,S02,SKU001,10.49,0,0.0,10.49,10.01,0,0.36,30,30,314.7,188.7,30,1,train
2024-08-03,S02,SKU002,15.49,0,0.0,15.49,15.51,0,0.36,30,29,449.21,254.91,72,0,train
2024-08-03,S02,SKU003,21.99,0,0.0,21.99,20.61,0,0.36,30,24,527.76,299.76,98,0,train
2024-08-03,S03,SKU001,10.49,0,0.0,10.49,10.55,0,0.36,30,26,272.74,163.54,26,1,train
2024-08-03,S03,SKU002,15.49,0,0.0,15.49,14.82,0,0.36,30,34,526.66,298.86,35,0,train
2024-08-03,S03,SKU003,21.99,0,0.0,21.99,20.24,0,0.36,30,28,615.72,349.72,28,1,train
2024-08-03,S04,SKU001,10.49,1,0.18,8.6,10.82,0,0.36,30,58,498.8,255.2,58,1,train
2024-08-03,S04,SKU002,15.49,0,0.0,15.49,15.4,0,0.36,30,39,604.11,342.81,56,0,train
2024-08-03,S04,SKU003,21.99,0,0.0,21.99,21.94,0,0.36,30,21,461.79,262.29,77,0,train
2024-08-03,S05,SKU001,10.49,1,0.23,8.08,10.25,0,0.36,30,79,638.32,306.52,88,0,train
2024-08-03,S05,SKU002,15.49,0,0.0,15.49,14.8,0,0.36,30,36,557.64,316.44,90,0,train
2024-08-03,S05,SKU003,21.99,0,0.0,21.99,20.79,0,0.36,30,43,945.57,537.07,73,0,train
2024-08-04,S01,SKU001,10.49,0,0.0,10.49,10.52,0,0.364,31,25,262.25,157.25,29,0,train
2024-08-04,S01,SKU002,15.49,0,0.0,15.49,13.64,0,0.364,31,17,263.33,149.43,90,0,train
2024-08-04,S01,SKU003,21.99,0,0.0,21.99,20.91,0,0.364,31,15,329.85,187.35,55,0,train
2024-08-04,S02,SKU001,10.49,1,0.3,7.34,10.31,0,0.364,31,66,484.44,207.24,76,0,train
2024-08-04,S02,SKU002,15.49,0,0.0,15.49,15.53,0,0.364,31,20,309.8,175.8,45,0,train
2024-08-04,S02,SKU003,21.99,0,0.0,21.99,21.17,0,0.364,31,20,439.8,249.8,64,0,train
2024-08-04,S03,SKU001,10.49,0,0.0,10.49,10.28,0,0.364,31,26,272.74,163.54,54,0,train
2024-08-04,S03,SKU002,15.49,0,0.0,15.49,15.47,0,0.364,31,21,325.29,184.59,26,0,train
2024-08-04,S03,SKU003,21.99,0,0.0,21.99,21.04,0,0.364,31,27,593.73,337.23,86,0,train
2024-08-04,S04,SKU001,10.49,0,0.0,10.49,9.94,0,0.364,31,34,356.66,213.86,34,1,train
2024-08-04,S04,SKU002,15.49,0,0.0,15.49,15.16,0,0.364,31,36,557.64,316.44,90,0,train
2024-08-04,S04,SKU003,21.99,1,0.05,20.89,18.96,0,0.364,31,41,856.49,466.99,99,0,train
2024-08-04,S05,SKU001,10.49,0,0.0,10.49,9.96,0,0.364,31,39,409.11,245.31,39,1,train
2024-08-04,S05,SKU002,15.49,0,0.0,15.49,14.94,0,0.364,31,45,697.05,395.55,87,0,train
2024-08-04,S05,SKU003,21.99,0,0.0,21.99,20.27,0,0.364,31,37,813.63,462.13,80,0,train
2024-08-05,S01,SKU001,10.49,0,0.0,10.49,10.52,0,0.355,31,14,146.86,88.06,42,0,train
2024-08-05,S01,SKU002,15.49,0,0.0,15.49,15.25,0,0.355,31,16,247.84,140.64,57,0,train
2024-08-05,S01,SKU003,21.99,1,0.29,15.61,21.19,0,0.355,31,40,624.4,244.4,85,0,train
2024-08-05,S02,SKU001,10.49,0,0.0,10.49,10.21,0,0.355,31,27,283.23,169.83,78,0,train
2024-08-05,S02,SKU002,15.49,0,0.0,15.49,15.22,0,0.355,31,15,232.35,131.85,56,0,train
2024-08-05,S02,SKU003,21.99,1,0.12,19.35,20.24,0,0.355,31,30,580.5,295.5,46,0,train
2024-08-05,S03,SKU001,10.49,0,0.0,10.49,10.4,0,0.355,31,41,430.09,257.89,74,0,train
2024-08-05,S03,SKU002,15.49,0,0.0,15.49,15.09,0,0.355,31,29,449.21,254.91,77,0,train
2024-08-05,S03,SKU003,21.99,0,0.0,21.99,21.72,0,0.355,31,15,329.85,187.35,97,0,train
2024-08-05,S04,SKU001,10.49,1,0.14,9.02,10.84,0,0.355,31,57,514.14,274.74,92,0,train
2024-08-05,S04,SKU002,15.49,0,0.0,15.49,14.02,0,0.355,31,17,263.33,149.43,50,0,train
2024-08-05,S04,SKU003,21.99,0,0.0,21.99,19.83,0,0.355,31,19,417.81,237.31,26,0,train
2024-08-05,S05,SKU001,10.49,1,0.27,7.66,10.11,0,0.355,31,78,597.48,269.88,100,0,train
2024-08-05,S05,SKU002,15.49,0,0.0,15.49,15.65,0,0.355,31,25,387.25,219.75,79,0,train
2024-08-05,S05,SKU003,21.99,0,0.0,21.99,22.11,0,0.355,31,28,615.72,349.72,80,0,train
2024-08-06,S01,SKU001,10.49,0,0.0,10.49,10.26,0,0.443,31,34,356.66,213.86,61,0,train
